"","sid","block_n","snb","bid","b2_bid","s1_rp","s2_rp","outcome","rt","profit","country","out_bool","out_prev","out_aprev","bid_prev","bid_aprev","bid_next","bid_anext","dl"
"2805","taleshkovskaya",3,"SC",5.6,NA,4,4.1,"accept",6988,4.4,"RU",TRUE,1,1,4.1,0,3.2,7.2,0
"2806","taleshkovskaya",4,"BC",7.2,6.1,6,NA,"accept",11417,2.8,"RU",TRUE,0,1,6.3,0,NA,3.6,1
"2807","taleshkovskaya",4,"NC",3.6,NA,0,NA,"accept",10822,6.4,"RU",TRUE,1,1,3.9,0,2.8,3.2,1
"2808","taleshkovskaya",4,"SC",3.2,NA,3,4,"accept",10354,6.8,"RU",TRUE,1,1,5.6,0,3.8,NA,1
"2809","taleshkovskaya",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,7.2,0,7.6,2.8,NA
"2810","taleshkovskaya",5,"NC",2.8,NA,8,NA,"reject",11016,0,"RU",FALSE,1,NA,3.6,0,NA,3.8,1
"2811","taleshkovskaya",5,"SC",3.8,NA,0.2,4,"accept",9058,6.2,"RU",TRUE,1,0,3.2,0,3.3,7.6,0
"2812","taleshkovskaya",6,"BC",7.6,6.8,4.6,NA,"accept",15605,2.4,"RU",TRUE,NA,1,NA,0,8.2,NA,NA
"2813","taleshkovskaya",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,0,1,2.8,0,6.2,3.3,NA
"2814","taleshkovskaya",6,"SC",3.3,NA,3.5,4,"reject",12407,0,"RU",FALSE,1,NA,3.8,0,4.6,8.2,1
"2815","taleshkovskaya",7,"BC",8.2,6.8,4,NA,"accept",9884,1.8,"RU",TRUE,1,0,7.6,0,7.5,6.2,0
"2816","taleshkovskaya",7,"NC",6.2,NA,0.1,NA,"accept",8701,3.8,"RU",TRUE,NA,1,NA,0,5.4,4.6,NA
"2817","taleshkovskaya",7,"SC",4.6,NA,0.5,0.1,"accept",10965,5.4,"RU",TRUE,0,1,3.3,0,NA,7.5,1
"2818","taleshkovskaya",8,"BC",7.5,8.4,5.3,NA,"reject",12180,0,"RU",FALSE,1,1,8.2,0,8.2,5.4,1
"2819","taleshkovskaya",8,"NC",5.4,NA,4.2,NA,"accept",10993,4.6,"RU",TRUE,1,0,6.2,0,NA,NA,1
"2820","taleshkovskaya",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,4.6,0,4.6,8.2,NA
"2821","taleshkovskaya",9,"BC",8.2,7.6,2.9,NA,"accept",13793,1.8,"RU",TRUE,0,NA,7.5,0,NA,NA,1
"2822","taleshkovskaya",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5.4,0,6.4,4.6,NA
"2823","taleshkovskaya",9,"SC",4.6,NA,3.6,4,"accept",12796,5.4,"RU",TRUE,NA,NA,NA,0,4.3,NA,NA
"2824","taleshkovskaya",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.2,0,5.5,6.4,NA
"2825","taleshkovskaya",10,"NC",6.4,NA,4.5,NA,"accept",15463,3.6,"RU",TRUE,NA,NA,NA,0,5.6,4.3,NA
"2826","taleshkovskaya",10,"SC",4.3,NA,3.2,0,"accept",12337,5.7,"RU",TRUE,1,1,4.6,0,6.2,5.5,1
"2827","taleshkovskaya",11,"BC",5.5,8.2,4,NA,"reject",17434,0,"RU",FALSE,NA,1,NA,0,6.8,5.6,NA
"2828","taleshkovskaya",11,"NC",5.6,NA,1,NA,"accept",17047,4.4,"RU",TRUE,1,0,6.4,0,5.4,6.2,1
"2829","taleshkovskaya",11,"SC",6.2,NA,2,0.1,"accept",16124,3.8,"RU",TRUE,1,1,4.3,0,4.9,6.8,0
"2830","taleshkovskaya",12,"BC",6.8,6.8,0,NA,"accept",10077,3.2,"RU",TRUE,0,1,5.5,0,7.9,5.4,1
"2831","taleshkovskaya",12,"NC",5.4,NA,4,NA,"accept",10791,4.6,"RU",TRUE,1,1,5.6,0,5.9,4.9,1
"2832","taleshkovskaya",12,"SC",4.9,NA,2.8,0.1,"accept",10617,5.1,"RU",TRUE,1,1,6.2,0,6.2,7.9,1
"2833","taleshkovskaya",13,"BC",7.9,7.2,3.8,NA,"accept",15411,2.1,"RU",TRUE,1,1,6.8,0,8.1,5.9,0
"2834","taleshkovskaya",13,"NC",5.9,NA,3,NA,"accept",15367,4.1,"RU",TRUE,1,1,5.4,0,NA,6.2,0
"2835","taleshkovskaya",13,"SC",6.2,NA,4.6,0.1,"accept",14597,3.8,"RU",TRUE,1,1,4.9,0,5.4,8.1,0
"2836","taleshkovskaya",14,"BC",8.1,8.2,0.1,NA,"reject",14344,0,"RU",FALSE,1,1,7.9,0,4.3,NA,0
"2837","taleshkovskaya",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,0,5.9,0,5.8,5.4,NA
"2838","taleshkovskaya",14,"SC",5.4,NA,2.8,2.3,"accept",14488,4.6,"RU",TRUE,1,NA,6.2,0,NA,4.3,1
"2839","taleshkovskaya",15,"BC",4.3,8.6,0,NA,"reject",14231,0,"RU",FALSE,0,1,8.1,0,8.5,5.8,0
"2840","taleshkovskaya",15,"NC",5.8,NA,1.8,NA,"accept",12818,4.2,"RU",TRUE,NA,0,NA,0,5.5,NA,NA
"2841","taleshkovskaya",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,5.4,0,4.7,8.5,NA
"2842","taleshkovskaya",16,"BC",8.5,8.6,1,NA,"reject",9693,0,"RU",FALSE,0,NA,4.3,0,8.8,5.5,1
"2843","taleshkovskaya",16,"NC",5.5,NA,3,NA,"accept",8064,4.5,"RU",TRUE,1,0,5.8,0,3.7,4.7,1
"2844","taleshkovskaya",16,"SC",4.7,NA,2.7,4.8,"accept",9211,5.3,"RU",TRUE,NA,1,NA,0,5.7,8.8,NA
"2845","taleshkovskaya",17,"BC",8.8,8,0,NA,"accept",8579,1.2,"RU",TRUE,0,1,8.5,0,NA,3.7,1
"2846","taleshkovskaya",17,"NC",3.7,NA,0.1,NA,"accept",5885,6.3,"RU",TRUE,1,1,5.5,0,2.5,5.7,1
"2847","taleshkovskaya",17,"SC",5.7,NA,4.8,0.1,"accept",6049,4.3,"RU",TRUE,1,1,4.7,0,4.4,NA,0
"2848","taleshkovskaya",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.8,0,8.8,2.5,NA
"2849","taleshkovskaya",18,"NC",2.5,NA,1,NA,"accept",12446,7.5,"RU",TRUE,1,NA,3.7,0,6.2,4.4,1
"2850","taleshkovskaya",18,"SC",4.4,NA,2.6,3.2,"accept",14509,5.6,"RU",TRUE,1,1,5.7,0,NA,8.8,1
"2851","taleshkovskaya",19,"BC",8.8,8,7,NA,"accept",15621,1.2,"RU",TRUE,NA,1,NA,0,8.7,6.2,NA
"2852","taleshkovskaya",19,"NC",6.2,NA,4,NA,"accept",15424,3.8,"RU",TRUE,1,1,2.5,0,NA,NA,0
"2853","taleshkovskaya",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,4.4,0,4.3,8.7,NA
"2854","taleshkovskaya",20,"BC",8.7,8.8,3,NA,"reject",13247,0,"RU",FALSE,1,NA,8.8,0,8.9,NA,1
"2855","taleshkovskaya",20,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,0,6.2,0,6.2,4.3,NA
"2856","taleshkovskaya",20,"SC",4.3,NA,2,0,"accept",7019,5.7,"RU",TRUE,NA,NA,NA,0,NA,8.9,NA
"2857","taleshkovskaya",21,"BC",8.9,9,0.1,NA,"reject",15839,0,"RU",FALSE,0,1,8.7,0,9.2,6.2,1
"2858","taleshkovskaya",21,"NC",6.2,NA,3.5,NA,"accept",14896,3.8,"RU",TRUE,NA,0,NA,0,4.8,NA,NA
"2859","taleshkovskaya",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,4.3,0,6.2,9.2,NA
"2860","taleshkovskaya",22,"BC",9.2,8.5,1,NA,"accept",16104,0.8,"RU",TRUE,0,NA,8.9,0,9.4,4.8,1
"2861","taleshkovskaya",22,"NC",4.8,NA,3.4,NA,"accept",15618,5.2,"RU",TRUE,1,1,6.2,0,3.8,6.2,1
"2862","taleshkovskaya",22,"SC",6.2,NA,2.9,0,"accept",15525,3.8,"RU",TRUE,NA,1,NA,0,4.7,9.4,NA
"2863","taleshkovskaya",23,"BC",9.4,8.1,0.8,NA,"accept",9159,0.6,"RU",TRUE,1,1,9.2,0,9.3,3.8,0
"2864","taleshkovskaya",23,"NC",3.8,NA,1,NA,"accept",9428,6.2,"RU",TRUE,1,1,4.8,0,5.2,4.7,1
"2865","taleshkovskaya",23,"SC",4.7,NA,2.9,5,"accept",11065,5.3,"RU",TRUE,1,1,6.2,0,5.7,9.3,1
"2866","taleshkovskaya",24,"BC",9.3,9,8,NA,"accept",6982,0.7,"RU",TRUE,1,1,9.4,0,NA,5.2,1
"2867","taleshkovskaya",24,"NC",5.2,NA,6,NA,"reject",4652,0,"RU",FALSE,1,1,3.8,0,NA,5.7,0
"2868","taleshkovskaya",24,"SC",5.7,NA,2.2,0,"accept",4993,4.3,"RU",TRUE,1,0,4.7,0,NA,NA,0
"2869","yterushkina",1,"NC",5.8,NA,4.5,NA,"accept",6650,4.2,"RU",TRUE,NA,NA,NA,0,4.7,7.4,NA
"2870","yterushkina",1,"BC",7.4,7,6,NA,"accept",6778,2.6,"RU",TRUE,NA,1,NA,0,NA,7.1,NA
"2871","yterushkina",1,"SC",7.1,NA,1,4.9,"accept",5992,2.9,"RU",TRUE,NA,1,NA,0,6.8,4.7,NA
"2872","yterushkina",2,"NC",4.7,NA,3.4,NA,"accept",8864,5.3,"RU",TRUE,1,1,5.8,0,5.6,NA,1
"2873","yterushkina",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,7.4,0,7.2,6.8,NA
"2874","yterushkina",2,"SC",6.8,NA,2,4.5,"accept",8464,3.2,"RU",TRUE,1,NA,7.1,0,4.4,5.6,1
"2875","yterushkina",3,"NC",5.6,NA,1,NA,"accept",7152,4.4,"RU",TRUE,1,1,4.7,0,7.3,7.2,0
"2876","yterushkina",3,"BC",7.2,5.9,5.6,NA,"accept",8852,2.8,"RU",TRUE,NA,1,NA,0,7.6,4.4,NA
"2877","yterushkina",3,"SC",4.4,NA,5,6.2,"reject",6312,0,"RU",FALSE,1,1,6.8,0,2.8,7.3,1
"2878","yterushkina",4,"NC",7.3,NA,4.5,NA,"accept",10968,2.7,"RU",TRUE,1,0,5.6,0,4.9,7.6,0
"2879","yterushkina",4,"BC",7.6,7,0.1,NA,"accept",11907,2.4,"RU",TRUE,1,1,7.2,0,NA,2.8,0
"2880","yterushkina",4,"SC",2.8,NA,3.2,0.1,"accept",10854,7.2,"RU",TRUE,0,1,4.4,0,3.8,4.9,0
"2881","yterushkina",5,"NC",4.9,NA,3.2,NA,"accept",5753,5.1,"RU",TRUE,1,1,7.3,0,NA,NA,1
"2882","yterushkina",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,7.6,0,6.7,3.8,NA
"2883","yterushkina",5,"SC",3.8,NA,1,4,"accept",5501,6.2,"RU",TRUE,1,NA,2.8,0,6.6,NA,0
"2884","yterushkina",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,4.9,0,6.5,6.7,NA
"2885","yterushkina",6,"BC",6.7,7.5,3,NA,"reject",13977,0,"RU",FALSE,NA,NA,NA,0,8.4,6.6,NA
"2886","yterushkina",6,"SC",6.6,NA,2,0.1,"accept",13738,3.4,"RU",TRUE,1,0,3.8,0,4.6,6.5,0
"2887","yterushkina",7,"NC",6.5,NA,4.5,NA,"accept",10628,3.5,"RU",TRUE,NA,1,NA,0,5.1,8.4,NA
"2888","yterushkina",7,"BC",8.4,6.9,4,NA,"accept",11328,1.6,"RU",TRUE,0,1,6.7,0,7.7,4.6,1
"2889","yterushkina",7,"SC",4.6,NA,2,0,"accept",11724,5.4,"RU",TRUE,1,1,6.6,0,NA,5.1,1
"2890","yterushkina",8,"NC",5.1,NA,2.3,NA,"accept",16185,4.9,"RU",TRUE,1,1,6.5,0,NA,7.7,1
"2891","yterushkina",8,"BC",7.7,8.4,4.5,NA,"reject",14890,0,"RU",FALSE,1,1,8.4,0,8.1,NA,1
"2892","yterushkina",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,4.6,0,4.3,NA,NA
"2893","yterushkina",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,NA,5.1,0,5.4,8.1,NA
"2894","yterushkina",9,"BC",8.1,7.1,2.2,NA,"accept",7350,1.9,"RU",TRUE,0,NA,7.7,0,NA,4.3,1
"2895","yterushkina",9,"SC",4.3,NA,3.8,2,"accept",5525,5.7,"RU",TRUE,NA,1,NA,0,3.4,5.4,NA
"2896","yterushkina",10,"NC",5.4,NA,3.1,NA,"accept",7851,4.6,"RU",TRUE,NA,1,NA,0,5.5,NA,NA
"2897","yterushkina",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.1,0,8.5,3.4,NA
"2898","yterushkina",10,"SC",3.4,NA,3,4.3,"accept",9182,6.6,"RU",TRUE,1,NA,4.3,0,6.4,5.5,1
"2899","yterushkina",11,"NC",5.5,NA,0,NA,"accept",6916,4.5,"RU",TRUE,1,1,5.4,0,4.8,8.5,0
"2900","yterushkina",11,"BC",8.5,8.2,5,NA,"accept",8478,1.5,"RU",TRUE,NA,1,NA,0,8.4,6.4,NA
"2901","yterushkina",11,"SC",6.4,NA,2,4,"accept",7392,3.6,"RU",TRUE,1,1,3.4,0,7.4,4.8,0
"2902","yterushkina",12,"NC",4.8,NA,4.6,NA,"accept",3020,5.2,"RU",TRUE,1,1,5.5,0,7.5,8.4,1
"2903","yterushkina",12,"BC",8.4,8.3,4,NA,"accept",4487,1.6,"RU",TRUE,1,1,8.5,0,8.4,7.4,1
"2904","yterushkina",12,"SC",7.4,NA,3,3,"accept",2616,2.6,"RU",TRUE,1,1,6.4,0,3.6,7.5,0
"2905","yterushkina",13,"NC",7.5,NA,3.8,NA,"accept",11466,2.5,"RU",TRUE,1,1,4.8,0,NA,8.4,0
"2906","yterushkina",13,"BC",8.4,7.3,0,NA,"accept",13859,1.6,"RU",TRUE,1,1,8.4,0,8.6,3.6,1
"2907","yterushkina",13,"SC",3.6,NA,2,1,"accept",13747,6.4,"RU",TRUE,1,1,7.4,0,2.1,NA,1
"2908","yterushkina",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,7.5,0,5.3,8.6,NA
"2909","yterushkina",14,"BC",8.6,6.9,1,NA,"accept",11053,1.4,"RU",TRUE,1,NA,8.4,0,7,2.1,0
"2910","yterushkina",14,"SC",2.1,NA,2.1,3.5,"accept",10136,7.9,"RU",TRUE,1,1,3.6,0,NA,5.3,1
"2911","yterushkina",15,"NC",5.3,NA,4,NA,"accept",12176,4.7,"RU",TRUE,NA,1,NA,0,4.8,7,NA
"2912","yterushkina",15,"BC",7,8.5,0,NA,"reject",11794,0,"RU",FALSE,1,1,8.6,0,6.3,NA,1
"2913","yterushkina",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,2.1,0,3.1,4.8,NA
"2914","yterushkina",16,"NC",4.8,NA,6,NA,"reject",11387,0,"RU",FALSE,1,NA,5.3,0,6.5,6.3,1
"2915","yterushkina",16,"BC",6.3,8.1,1,NA,"reject",12656,0,"RU",FALSE,0,0,7,0,8.6,3.1,0
"2916","yterushkina",16,"SC",3.1,NA,2,3.5,"accept",10536,6.9,"RU",TRUE,NA,0,NA,0,3.3,6.5,NA
"2917","yterushkina",17,"NC",6.5,NA,1,NA,"accept",12776,3.5,"RU",TRUE,0,1,4.8,0,6.3,8.6,1
"2918","yterushkina",17,"BC",8.6,8,0.1,NA,"accept",14819,1.4,"RU",TRUE,0,1,6.3,0,NA,3.3,1
"2919","yterushkina",17,"SC",3.3,NA,3.4,0.1,"accept",13165,6.7,"RU",TRUE,1,1,3.1,0,4.3,6.3,0
"2920","yterushkina",18,"NC",6.3,NA,3.7,NA,"accept",18785,3.7,"RU",TRUE,1,1,6.5,0,5,NA,1
"2921","yterushkina",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.6,0,8.5,4.3,NA
"2922","yterushkina",18,"SC",4.3,NA,1,0,"accept",18462,5.7,"RU",TRUE,1,NA,3.3,0,NA,5,0
"2923","yterushkina",19,"NC",5,NA,0.1,NA,"accept",7657,5,"RU",TRUE,1,1,6.3,0,NA,8.5,1
"2924","yterushkina",19,"BC",8.5,8.1,4.1,NA,"accept",8747,1.5,"RU",TRUE,NA,1,NA,0,8.5,NA,NA
"2925","yterushkina",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,4.3,0,6.2,NA,NA
"2926","yterushkina",20,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,NA,5,0,6.8,8.5,NA
"2927","yterushkina",20,"BC",8.5,7,7,NA,"accept",7241,1.5,"RU",TRUE,1,NA,8.5,0,8.6,6.2,1
"2928","yterushkina",20,"SC",6.2,NA,0.7,0,"accept",5706,3.8,"RU",TRUE,NA,1,NA,0,NA,6.8,NA
"2929","yterushkina",21,"NC",6.8,NA,0,NA,"accept",8061,3.2,"RU",TRUE,NA,1,NA,0,5.8,8.6,NA
"2930","yterushkina",21,"BC",8.6,8.6,2.9,NA,"accept",8905,1.4,"RU",TRUE,1,1,8.5,0,8.7,NA,0
"2931","yterushkina",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,6.2,0,4.2,5.8,NA
"2932","yterushkina",22,"NC",5.8,NA,3.4,NA,"accept",2597,4.2,"RU",TRUE,1,NA,6.8,0,5.3,8.7,1
"2933","yterushkina",22,"BC",8.7,8.4,3,NA,"accept",3744,1.3,"RU",TRUE,1,1,8.6,0,8.4,4.2,0
"2934","yterushkina",22,"SC",4.2,NA,2.8,1,"accept",2675,5.8,"RU",TRUE,NA,1,NA,0,8.5,5.3,NA
"2935","yterushkina",23,"NC",5.3,NA,7,NA,"reject",5283,0,"RU",FALSE,1,1,5.8,0,5.4,8.4,1
"2936","yterushkina",23,"BC",8.4,9,4,NA,"reject",5944,0,"RU",FALSE,1,0,8.7,0,8.5,8.5,1
"2937","yterushkina",23,"SC",8.5,NA,2.9,3,"accept",5501,1.5,"RU",TRUE,1,0,4.2,0,6.5,5.4,0
"2938","yterushkina",24,"NC",5.4,NA,1,NA,"accept",15372,4.6,"RU",TRUE,0,1,5.3,0,NA,8.5,1
"2939","yterushkina",24,"BC",8.5,7.5,0,NA,"accept",15985,1.5,"RU",TRUE,0,1,8.4,0,NA,6.5,1
"2940","yterushkina",24,"SC",6.5,NA,3.8,0.2,"accept",15142,3.5,"RU",TRUE,1,1,8.5,0,NA,NA,1
"2941","azalyaev",1,"SC",4,NA,4.2,4.9,"reject",13349,0,"RU",FALSE,NA,NA,NA,0,4.5,6.9,NA
"2942","azalyaev",1,"BC",6.9,3.5,5.9,NA,"accept",15076,3.1,"RU",TRUE,NA,0,NA,0,NA,6.1,NA
"2943","azalyaev",1,"NC",6.1,NA,4.5,NA,"accept",14130,3.9,"RU",TRUE,NA,1,NA,0,5.9,4.5,NA
"2944","azalyaev",2,"SC",4.5,NA,2,4.8,"accept",15716,5.5,"RU",TRUE,0,1,4,0,5.2,NA,1
"2945","azalyaev",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,6.9,0,6,5.9,NA
"2946","azalyaev",2,"NC",5.9,NA,4.5,NA,"accept",13634,4.1,"RU",TRUE,1,NA,6.1,0,6.5,5.2,1
"2947","azalyaev",3,"SC",5.2,NA,1,3.5,"accept",10586,4.8,"RU",TRUE,1,1,4.5,0,5.7,6,0
"2948","azalyaev",3,"BC",6,4.8,4.5,NA,"accept",9595,4,"RU",TRUE,NA,1,NA,0,5.6,6.5,NA
"2949","azalyaev",3,"NC",6.5,NA,4,NA,"accept",11581,3.5,"RU",TRUE,1,1,5.9,0,5.8,5.7,0
"2950","azalyaev",4,"SC",5.7,NA,3.2,3.5,"accept",14427,4.3,"RU",TRUE,1,1,5.2,0,3.5,5.6,0
"2951","azalyaev",4,"BC",5.6,5.5,4,NA,"accept",15540,4.4,"RU",TRUE,1,1,6,0,NA,5.8,1
"2952","azalyaev",4,"NC",5.8,NA,4.6,NA,"accept",15348,4.2,"RU",TRUE,1,1,6.5,0,5.4,3.5,1
"2953","azalyaev",5,"SC",3.5,NA,5,0.1,"accept",14861,6.5,"RU",TRUE,1,1,5.7,0,3.2,NA,1
"2954","azalyaev",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,5.6,0,4,5.4,NA
"2955","azalyaev",5,"NC",5.4,NA,6.9,NA,"reject",15779,0,"RU",FALSE,1,NA,5.8,0,NA,3.2,1
"2956","azalyaev",6,"SC",3.2,NA,3.9,0.1,"accept",7747,6.8,"RU",TRUE,1,0,3.5,0,3.4,4,1
"2957","azalyaev",6,"BC",4,8,5,NA,"reject",7991,0,"RU",FALSE,NA,1,NA,0,5.6,NA,NA
"2958","azalyaev",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,0,0,5.4,0,6.1,3.4,NA
"2959","azalyaev",7,"SC",3.4,NA,3.9,4.3,"reject",6874,0,"RU",FALSE,1,NA,3.2,0,NA,5.6,0
"2960","azalyaev",7,"BC",5.6,8.2,4,NA,"reject",6651,0,"RU",FALSE,0,0,4,0,6.6,6.1,1
"2961","azalyaev",7,"NC",6.1,NA,4.8,NA,"accept",5436,3.9,"RU",TRUE,NA,0,NA,0,6.5,NA,NA
"2962","azalyaev",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,0,1,3.4,0,5.5,6.6,NA
"2963","azalyaev",8,"BC",6.6,8.4,0,NA,"reject",5710,0,"RU",FALSE,0,NA,5.6,0,7.5,6.5,1
"2964","azalyaev",8,"NC",6.5,NA,2.9,NA,"accept",6047,3.5,"RU",TRUE,1,0,6.1,0,NA,5.5,0
"2965","azalyaev",9,"SC",5.5,NA,2,3.5,"accept",14322,4.5,"RU",TRUE,NA,1,NA,0,4.1,7.5,NA
"2966","azalyaev",9,"BC",7.5,8.1,2.9,NA,"reject",16076,0,"RU",FALSE,0,1,6.6,0,NA,NA,1
"2967","azalyaev",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,0,6.5,0,5.6,4.1,NA
"2968","azalyaev",10,"SC",4.1,NA,2.5,2,"accept",10626,5.9,"RU",TRUE,1,NA,5.5,0,4.5,NA,1
"2969","azalyaev",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,1,7.5,0,7.4,5.6,NA
"2970","azalyaev",10,"NC",5.6,NA,4.5,NA,"accept",11292,4.4,"RU",TRUE,NA,NA,NA,0,5.1,4.5,NA
"2971","azalyaev",11,"SC",4.5,NA,2,4.1,"accept",13689,5.5,"RU",TRUE,1,1,4.1,0,3,7.4,0
"2972","azalyaev",11,"BC",7.4,7.5,3.1,NA,"reject",13546,0,"RU",FALSE,NA,1,NA,0,7.6,5.1,NA
"2973","azalyaev",11,"NC",5.1,NA,2.9,NA,"accept",14186,4.9,"RU",TRUE,1,0,5.6,0,5.4,3,1
"2974","azalyaev",12,"SC",3,NA,0.4,2,"accept",9840,7,"RU",TRUE,1,1,4.5,0,2.9,7.6,1
"2975","azalyaev",12,"BC",7.6,8.6,0.1,NA,"reject",12142,0,"RU",FALSE,0,1,7.4,0,8.5,5.4,1
"2976","azalyaev",12,"NC",5.4,NA,2.9,NA,"accept",10482,4.6,"RU",TRUE,1,0,5.1,0,5,2.9,0
"2977","azalyaev",13,"SC",2.9,NA,1,1,"accept",9708,7.1,"RU",TRUE,1,1,3,0,2.8,8.5,1
"2978","azalyaev",13,"BC",8.5,8.2,5.9,NA,"accept",12187,1.5,"RU",TRUE,0,1,7.6,0,4.4,5,1
"2979","azalyaev",13,"NC",5,NA,2,NA,"accept",9408,5,"RU",TRUE,1,1,5.4,0,NA,2.8,1
"2980","azalyaev",14,"SC",2.8,NA,4,4,"reject",13420,0,"RU",FALSE,1,1,2.9,0,NA,4.4,1
"2981","azalyaev",14,"BC",4.4,7.5,5,NA,"reject",10723,0,"RU",FALSE,1,0,8.5,0,8.1,NA,1
"2982","azalyaev",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,0,5,0,5.3,NA,NA
"2983","azalyaev",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,0,NA,2.8,0,3.8,8.1,NA
"2984","azalyaev",15,"BC",8.1,8.6,1.6,NA,"reject",6980,0,"RU",FALSE,0,NA,4.4,0,6.1,5.3,1
"2985","azalyaev",15,"NC",5.3,NA,6.7,NA,"reject",6349,0,"RU",FALSE,NA,0,NA,0,5.8,3.8,NA
"2986","azalyaev",16,"SC",3.8,NA,2,0,"accept",13922,6.2,"RU",TRUE,NA,0,NA,0,3.8,6.1,NA
"2987","azalyaev",16,"BC",6.1,7.7,0,NA,"reject",15463,0,"RU",FALSE,0,1,8.1,0,8.5,5.8,0
"2988","azalyaev",16,"NC",5.8,NA,4,NA,"accept",14500,4.2,"RU",TRUE,0,0,5.3,0,4.8,3.8,1
"2989","azalyaev",17,"SC",3.8,NA,2.2,0,"accept",10325,6.2,"RU",TRUE,1,1,3.8,0,3.9,8.5,1
"2990","azalyaev",17,"BC",8.5,9.2,7,NA,"reject",9858,0,"RU",FALSE,0,1,6.1,0,NA,4.8,1
"2991","azalyaev",17,"NC",4.8,NA,1,NA,"accept",9759,5.2,"RU",TRUE,1,0,5.8,0,5.1,3.9,1
"2992","azalyaev",18,"SC",3.9,NA,1,0,"accept",8614,6.1,"RU",TRUE,1,1,3.8,0,NA,NA,0
"2993","azalyaev",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,1,8.5,0,8.9,5.1,NA
"2994","azalyaev",18,"NC",5.1,NA,5.6,NA,"reject",6074,0,"RU",FALSE,1,NA,4.8,0,4.4,NA,0
"2995","azalyaev",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,3.9,0,3.7,8.9,NA
"2996","azalyaev",19,"BC",8.9,8.1,0.1,NA,"accept",13417,1.1,"RU",TRUE,NA,NA,NA,0,8.6,4.4,NA
"2997","azalyaev",19,"NC",4.4,NA,5.7,NA,"reject",13821,0,"RU",FALSE,0,1,5.1,0,NA,3.7,0
"2998","azalyaev",20,"SC",3.7,NA,2,0.1,"accept",5305,6.3,"RU",TRUE,NA,0,NA,0,NA,8.6,NA
"2999","azalyaev",20,"BC",8.6,8.1,0.1,NA,"accept",7218,1.4,"RU",TRUE,1,1,8.9,0,7.9,NA,1
"3000","azalyaev",20,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,0,1,4.4,0,5.9,NA,NA
"3001","azalyaev",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,NA,3.7,0,3.5,7.9,NA
"3002","azalyaev",21,"BC",7.9,8.4,2.9,NA,"reject",9973,0,"RU",FALSE,1,NA,8.6,0,8.6,5.9,1
"3003","azalyaev",21,"NC",5.9,NA,0.1,NA,"accept",8858,4.1,"RU",TRUE,NA,0,NA,0,5.4,3.5,NA
"3004","azalyaev",22,"SC",3.5,NA,1,3.9,"accept",4482,6.5,"RU",TRUE,NA,1,NA,0,2.8,8.6,NA
"3005","azalyaev",22,"BC",8.6,6.9,1,NA,"accept",7298,1.4,"RU",TRUE,0,1,7.9,0,7.6,5.4,1
"3006","azalyaev",22,"NC",5.4,NA,0,NA,"accept",5699,4.6,"RU",TRUE,1,1,5.9,0,4.4,2.8,1
